"volcano_number" "volcano_name" "eruption_number" "eruption_category" "area_of_activity" "vei" "start_year" "start_month" "start_day" "evidence_method_dating" "end_year" "end_month" "end_day" "latitude" "longitude" "start_date" "end_date" "eruption_length_in_days"
"8024" 371030 "Krysuvik" 19925 "Confirmed Eruption" "Gvendarselsgigar" "0" 1075 0 0 "Radiocarbon (uncorrected)" NA NA NA 63.883 -22.083 NA NA NA
"8025" 211020 "Vesuvius" 13324 "Uncertain Eruption" NA "3" 1073 0 0 NA NA NA NA 40.821 14.426 NA NA NA
"8026" 251030 "Karkar" 14940 "Confirmed Eruption" "South flank (Patilo Cone)" NA 1070 0 0 "Radiocarbon (uncorrected)" NA NA NA -4.649 145.964 NA NA NA
"8027" 241030 "Taranaki" 14448 "Confirmed Eruption" NA NA 1070 0 0 "Radiocarbon (uncorrected)" NA NA NA -39.3 174.07 NA NA NA
"8028" 332020 "Mauna Loa" 10169 "Confirmed Eruption" "NE rift zone" "0" 1070 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.475 -155.608 NA NA NA
"8029" 211060 "Etna" 13640 "Confirmed Eruption" "WSW flank (1500 m) ?" NA 1063 0 0 "Historical Observations" NA NA NA 37.748 14.999 NA NA NA
"8030" 323020 "Medicine Lake" 20648 "Confirmed Eruption" "Upper east flank (Glass Mountain)" "3" 1060 0 0 "Radiocarbon (corrected)" NA NA NA 41.611 -121.554 NA NA NA
"8031" 344092 "Nejapa-Miraflores" 10982 "Confirmed Eruption" "Nejapa maar" "3" 1060 0 0 "Tephrochronology" NA NA NA 12.12 -86.32 NA NA NA
"8032" 353050 "Negra, Sierra" 11700 "Confirmed Eruption" NA "0" 1060 0 0 "Surface Exposure" NA NA NA -0.83 -91.17 NA NA NA
"8033" 373010 "Grimsvotn" 12763 "Confirmed Eruption" NA NA 1060 0 0 "Tephrochronology" NA NA NA 64.416 -17.316 NA NA NA
"8034" 383030 "Tenerife" 13101 "Confirmed Eruption" "NW rift zone (Montaña Reventada)" NA 1060 0 0 "Radiocarbon (corrected)" NA NA NA 28.271 -16.641 NA NA NA
"8035" 372070 "Hekla" 12730 "Confirmed Eruption" "Austurhraun" NA 1050 0 0 "Tephrochronology" NA NA NA 63.983 -19.666 NA NA NA
"8036" 351012 "Bravo, Cerro" 11263 "Confirmed Eruption" NA "4" 1050 0 0 "Radiocarbon (uncorrected)" NA NA NA 5.091 -75.293 NA NA NA
"8037" 327040 "Markagunt Plateau" 20700 "Confirmed Eruption" "Panguitch Lake" NA 1050 0 0 NA NA NA NA 37.58 -112.67 NA NA NA
"8038" 332010 "Kilauea" 19882 "Confirmed Eruption" "Lower east rift zone (NE of Iilewa)" "1" 1050 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.421 -155.287 NA NA NA
"8039" 332040 "Hualalai" 10249 "Confirmed Eruption" "SSE rift zone (3 km NE of Waha Pele)" "1" 1050 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.692 -155.87 NA NA NA
"8040" 341060 "Michoacan-Guanajuato" 10484 "Uncertain Eruption" "Valle de Santiago" NA 1050 0 0 NA NA NA NA 19.85 -101.75 NA NA NA
"8041" 312090 "Aniakchak" 20187 "Confirmed Eruption" "Vent Mtn and other vents?" NA 1050 0 0 "Tephrochronology" NA NA NA 56.88 -158.17 NA NA NA
"8042" 312130 "Ugashik-Peulik" 20202 "Confirmed Eruption" "Peulik" NA 1050 0 0 "Radiocarbon (uncorrected)" NA NA NA 57.751 -156.368 NA NA NA
"8043" 311080 "Tanaga" 19692 "Confirmed Eruption" "Tanaga" NA 1050 0 0 "Radiocarbon (uncorrected)" NA NA NA 51.885 -178.146 NA NA NA
"8044" 285050 "Tokachidake" 18641 "Confirmed Eruption" NA NA 1050 0 0 "Tephrochronology" NA NA NA 43.418 142.686 NA NA NA
"8045" 300130 "Karymsky" 19150 "Confirmed Eruption" NA NA 1050 0 0 "Radiocarbon (corrected)" NA NA NA 54.049 159.443 NA NA NA
"8046" 300240 "Tolbachik" 19289 "Confirmed Eruption" "SW flank (Visokaya, Treschina)" "3" 1050 0 0 "Tephrochronology" NA NA NA 55.832 160.326 NA NA NA
"8047" 222030 "Barrier, The" 13963 "Confirmed Eruption" "North flank" "0" 1050 0 0 "Magnetism" NA NA NA 2.32 36.57 NA NA NA
"8048" 233010 "Karthala" 14174 "Confirmed Eruption" NA NA 1050 0 0 "Historical Observations" NA NA NA -11.75 43.38 NA NA NA
"8049" 252080 "Witori" 15018 "Confirmed Eruption" NA NA 1050 0 0 "Tephrochronology" NA NA NA -5.576 150.516 NA NA NA
"8050" 262000 "Krakatau" 15584 "Confirmed Eruption" NA NA 1050 0 0 "Historical Observations" NA NA NA -6.102 105.423 NA NA NA
"8051" 211020 "Vesuvius" 13323 "Uncertain Eruption" NA "1" 1049 0 0 NA NA NA NA 40.821 14.426 NA NA NA
"8052" 211060 "Etna" 13639 "Uncertain Eruption" NA NA 1044 0 0 NA NA NA NA 37.748 14.999 NA NA NA
"8053" 283050 "Hakusan" 17473 "Confirmed Eruption" "Midoriga-ike" "3" 1042 0 0 "Historical Observations" NA NA NA 36.155 136.771 NA NA NA
"8054" 332020 "Mauna Loa" 10168 "Confirmed Eruption" "NE rift zone" "0" 1040 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.475 -155.608 NA NA NA
"8055" 211050 "Vulcano" 13463 "Confirmed Eruption" NA "2" 1040 0 0 "Magnetism" NA NA NA 38.404 14.962 NA NA NA
"8056" 244040 "Savai'i" 14809 "Confirmed Eruption" NA NA 1040 0 0 "Radiocarbon (corrected)" NA NA NA -13.612 -172.525 NA NA NA
"8057" 352006 "Cayambe" 11410 "Confirmed Eruption" "Lava dome near eastern summit" "4" 1040 0 0 "Tephrochronology" NA NA NA 0.029 -77.986 NA NA NA
"8058" 211020 "Vesuvius" 13322 "Confirmed Eruption" "Summit and south flank (I Monticelli?)" "3" 1037 1 27 "Historical Observations" NA NA NA 40.821 14.426 1037-01-27 NA NA
"8059" 300270 "Sheveluch" 19561 "Confirmed Eruption" NA "5" 1034 0 0 "Radiocarbon (corrected)" NA NA NA 56.653 161.36 NA NA NA
"8060" 283030 "Fujisan" 17444 "Confirmed Eruption" "Summit, SSE flank (Nishi-Asakizuka)" "2" 1033 1 19 "Historical Observations" NA NA NA 35.361 138.728 1033-01-19 NA NA
"8061" 300070 "Gorely" 19010 "Confirmed Eruption" NA "3" 1030 0 0 "Tephrochronology" NA NA NA 52.559 158.03 NA NA NA
"8062" 313030 "Redoubt" 20373 "Confirmed Eruption" NA NA 1030 0 0 "Varve Count" NA NA NA 60.485 -152.742 NA NA NA
"8063" 341130 "Tacana" 10617 "Confirmed Eruption" NA NA 1030 0 0 "Radiocarbon (uncorrected)" NA NA NA 15.132 -92.109 NA NA NA
"8064" 222030 "Barrier, The" 13962 "Confirmed Eruption" "North flank" "0" 1030 0 0 "Magnetism" NA NA NA 2.32 36.57 NA NA NA
"8065" 255011 "Billy Mitchell" 15111 "Confirmed Eruption" NA "5" 1030 0 0 "Radiocarbon (uncorrected)" NA NA NA -6.092 155.225 NA NA NA
"8066" 282060 "Kikai" 16991 "Confirmed Eruption" "Iwo-dake" NA 1030 0 0 "Radiocarbon (uncorrected)" NA NA NA 30.793 130.305 NA NA NA
"8067" 352080 "Tungurahua" 11622 "Confirmed Eruption" NA NA 1030 0 0 "Radiocarbon (uncorrected)" NA NA NA -1.467 -78.442 NA NA NA
"8068" 345033 "Arenal" 11128 "Confirmed Eruption" NA "4" 1030 0 0 "Tephrochronology" NA NA NA 10.463 -84.703 NA NA NA
"8069" 345033 "Arenal" 11127 "Confirmed Eruption" NA "4" 1020 0 0 "Tephrochronology" NA NA NA 10.463 -84.703 NA NA NA
"8070" 245010 "Taveuni" 14846 "Confirmed Eruption" NA "2" 1020 0 0 "Tephrochronology" NA NA NA -16.82 -179.97 NA NA NA
"8071" 332060 "Haleakala" 10289 "Confirmed Eruption" "SW rift zone" NA 1020 0 0 "Radiocarbon (uncorrected)" NA NA NA 20.708 -156.25 NA NA NA
"8072" 300270 "Sheveluch" 19560 "Confirmed Eruption" NA "3" 1020 0 0 "Tephrochronology" NA NA NA 56.653 161.36 NA NA NA
"8073" 283030 "Fujisan" 17443 "Uncertain Eruption" "North flank" NA 1017 10 1 NA NA NA NA 35.361 138.728 1017-10-01 NA NA
"8074" 332060 "Haleakala" 10288 "Confirmed Eruption" "Haleakala crater (Halali'i)" NA 1010 0 0 "Radiocarbon (uncorrected)" NA NA NA 20.708 -156.25 NA NA NA
"8075" 323020 "Medicine Lake" 20647 "Confirmed Eruption" "SW flank (Little Glass Mountain)" "3" 1010 0 0 "Radiocarbon (corrected)" NA NA NA 41.611 -121.554 NA NA NA
"8076" 282060 "Kikai" 16990 "Confirmed Eruption" "Iwo-dake" NA 1010 0 0 "Radiocarbon (uncorrected)" NA NA NA 30.793 130.305 NA NA NA
"8077" 263250 "Merapi" 15837 "Confirmed Eruption" NA NA 1010 0 0 "Radiocarbon (corrected)" NA NA NA -7.54 110.446 NA NA NA
"8078" 373010 "Grimsvotn" 12762 "Confirmed Eruption" NA NA 1010 0 0 "Ice Core" NA NA NA 64.416 -17.316 NA NA NA
"8079" 306040 "Halla" 19660 "Confirmed Eruption" NA NA 1007 0 0 "Historical Observations" NA NA NA 33.361 126.53 NA NA NA
"8080" 211020 "Vesuvius" 13321 "Confirmed Eruption" NA "3" 1006 12 31 "Historical Observations" NA NA NA 40.821 14.426 1006-12-31 NA NA
"8081" 263250 "Merapi" 15836 "Discredited Eruption" NA NA 1006 0 0 NA NA NA NA -7.54 110.446 NA NA NA
"8082" 211060 "Etna" 13638 "Uncertain Eruption" NA NA 1004 0 0 NA NA NA NA 37.748 14.999 NA NA NA
"8083" 306040 "Halla" 19659 "Confirmed Eruption" NA NA 1002 0 0 "Historical Observations" NA NA NA 33.361 126.53 NA NA NA
"8084" 371040 "Brennisteinsfjoll" 12513 "Confirmed Eruption" "Eldborg at Lambafell" "0" 1000 6 25 "Historical Observations" NA NA NA 63.933 -21.783 1000-06-25 NA NA
"8085" 360160 "Kick 'em Jenny" 12456 "Confirmed Eruption" "Ile de Caille" NA 1000 0 0 "Anthropology" NA NA NA 12.3 -61.64 NA NA NA
"8086" 372030 "Katla" 19941 "Discredited Eruption" NA NA 1000 0 0 NA NA NA NA 63.633 -19.083 NA NA NA
"8087" 300550 "Gorny Institute" 19612 "Confirmed Eruption" NA NA 1000 0 0 "Radiocarbon (uncorrected)" NA NA NA 57.33 160.2 NA NA NA
"8088" 300272 "Khangar" 19496 "Confirmed Eruption" NA NA 1000 0 0 "Radiocarbon (corrected)" NA NA NA 54.761 157.407 NA NA NA
"8089" 323120 "Mono-Inyo Craters" 20672 "Confirmed Eruption" "Mono Craters (dome on NW edge of NW Coulee)" NA 1000 0 0 "Hydration Rind" NA NA NA 37.804 -119.029 NA NA NA
"8090" 300050 "Ksudach" 18939 "Confirmed Eruption" "Stubel" "4" 1000 0 0 "Radiocarbon (corrected)" NA NA NA 51.844 157.572 NA NA NA
"8091" 300240 "Tolbachik" 19288 "Confirmed Eruption" "SW flank (Kleshnya, Rastaschenny)" "4" 1000 0 0 "Tephrochronology" NA NA NA 55.832 160.326 NA NA NA
"8092" 300122 "Kostakan" 19112 "Confirmed Eruption" "Serpovidny" "3" 1000 0 0 "Tephrochronology" NA NA NA 53.83 158.05 NA NA NA
"8093" 300120 "Zhupanovsky" 19130 "Confirmed Eruption" NA NA 1000 0 0 "Tephrochronology" NA NA NA 53.589 159.15 NA NA NA
"8094" 231040 "Lunayyir, Harrat" 14151 "Confirmed Eruption" NA NA 1000 0 0 "Historical Observations" NA NA NA 25.17 37.75 NA NA NA
"8095" 263280 "Kelut" 15912 "Confirmed Eruption" NA "3" 1000 0 0 "Historical Observations" NA NA NA -7.93 112.308 NA NA NA
"8096" 282090 "Kirishimayama" 17106 "Confirmed Eruption" "Ohachi" NA 1000 0 0 "Tephrochronology" NA NA NA 31.934 130.862 NA NA NA
"8097" 331021 "Axial Seamount" 20928 "Confirmed Eruption" "West caldera rim" NA 1000 NA NA "Radiocarbon (corrected)" NA NA NA 45.95 -130 NA NA NA
"8098" 283030 "Fujisan" 17442 "Confirmed Eruption" "South flank ?" "2" 999 3 0 "Historical Observations" NA NA NA 35.361 138.728 NA NA NA
"8099" 283220 "Chokaisan" 18023 "Uncertain Eruption" NA NA 999 0 0 NA NA NA NA 39.099 140.049 NA NA NA
"8100" 211020 "Vesuvius" 13320 "Confirmed Eruption" "Summit and south flank (Fossamonaca)" "3" 999 0 0 "Historical Observations" NA NA NA 40.821 14.426 NA NA NA
"8101" 283030 "Fujisan" 17441 "Uncertain Eruption" NA NA 993 9 1 NA NA NA NA 35.361 138.728 0993-09-01 NA NA
"8102" 211020 "Vesuvius" 13319 "Confirmed Eruption" NA "3" 991 0 0 "Historical Observations" NA NA NA 40.821 14.426 NA NA NA
"8103" 332060 "Haleakala" 10287 "Confirmed Eruption" "East rift zone" NA 990 0 0 "Radiocarbon (uncorrected)" NA NA NA 20.708 -156.25 NA NA NA
"8104" 283090 "Niigata-Yakeyama" 17537 "Confirmed Eruption" NA NA 989 0 0 "Historical Observations" NA NA NA 36.921 138.036 NA NA NA
"8105" 282110 "Asosan" 17200 "Uncertain Eruption" "Naka-dake" "2" 986 9 2 NA NA NA NA 32.884 131.104 0986-09-02 NA NA
"8106" 332060 "Haleakala" 10286 "Confirmed Eruption" "Haleakala crater (Puu o ka O'o)" NA 980 0 0 "Radiocarbon (uncorrected)" NA NA NA 20.708 -156.25 NA NA NA
"8107" 323080 "Lassen Volcanic Center" 20652 "Confirmed Eruption" "Chaos Crags" NA 980 0 0 "Radiocarbon (corrected)" NA NA NA 40.492 -121.508 NA NA NA
"8108" 342090 "Fuego" 10659 "Confirmed Eruption" NA NA 970 0 0 "Radiocarbon (uncorrected)" NA NA NA 14.473 -90.88 NA NA NA
"8109" 300270 "Sheveluch" 19559 "Confirmed Eruption" NA "4" 970 0 0 "Radiocarbon (corrected)" NA NA NA 56.653 161.36 NA NA NA
"8110" 282050 "Kuchinoerabujima" 16959 "Confirmed Eruption" "Furudake" NA 970 0 0 "Radiocarbon (corrected)" NA NA NA 30.443 130.217 NA NA NA
"8111" 241030 "Taranaki" 14447 "Confirmed Eruption" NA NA 970 0 0 "Radiocarbon (uncorrected)" NA NA NA -39.3 174.07 NA NA NA
"8112" 211020 "Vesuvius" 13318 "Confirmed Eruption" NA "4" 968 12 1 "Historical Observations" NA NA NA 40.821 14.426 0968-12-01 NA NA
"8113" 233020 "Fournaise, Piton de la" 14215 "Confirmed Eruption" "Upper W flank (Piton Chisny)" "0" 960 0 0 "Radiocarbon (corrected)" NA NA NA -21.244 55.708 NA NA NA
"8114" 372030 "Katla" 19940 "Confirmed Eruption" NA "3" 960 0 0 "Tephrochronology" NA NA NA 63.633 -19.083 NA NA NA
"8115" 373010 "Grimsvotn" 12761 "Confirmed Eruption" NA NA 960 0 0 "Ice Core" NA NA NA 64.416 -17.316 NA NA NA
"8116" 370030 "Ljosufjoll" 12483 "Confirmed Eruption" "Raudhalsar" "2" 960 0 0 "Anthropology" NA NA NA 64.9 -22.483 NA NA NA
"8117" 283030 "Fujisan" 17440 "Uncertain Eruption" "NE flank" NA 952 3 0 NA NA NA NA 35.361 138.728 NA NA NA
"8118" 283170 "Adatarayama" 17909 "Confirmed Eruption" "Numanotaira" NA 950 0 0 "Tephrochronology" NA NA NA 37.647 140.281 NA NA NA
"8119" 300130 "Karymsky" 19149 "Confirmed Eruption" NA NA 950 0 0 "Radiocarbon (corrected)" NA NA NA 54.049 159.443 NA NA NA
"8120" 300240 "Tolbachik" 19287 "Confirmed Eruption" "SW flank (Alaid)" "4" 950 0 0 "Tephrochronology" NA NA NA 55.832 160.326 NA NA NA
"8121" 300220 "Komarov" 19253 "Confirmed Eruption" NA NA 950 0 0 "Radiocarbon (uncorrected)" NA NA NA 55.033 160.725 NA NA NA
"8122" 300060 "Mutnovsky" 18954 "Confirmed Eruption" NA "2" 950 0 0 "Tephrochronology" NA NA NA 52.449 158.196 NA NA NA
"8123" 285050 "Tokachidake" 18640 "Confirmed Eruption" NA NA 950 0 0 "Radiocarbon (corrected)" NA NA NA 43.418 142.686 NA NA NA
"8124" 285070 "Akan" 18681 "Confirmed Eruption" "Me-Akan (Ponmachineshiri)" NA 950 0 0 "Tephrochronology" NA NA NA 43.384 144.013 NA NA NA
"8125" 300250 "Bezymianny" 19335 "Confirmed Eruption" "Summit region and western flank" "4" 950 0 0 "Tephrochronology" NA NA NA 55.972 160.595 NA NA NA
"8126" 311360 "Shishaldin" 20055 "Confirmed Eruption" NA NA 950 0 0 "Radiocarbon (uncorrected)" NA NA NA 54.756 -163.97 NA NA NA
"8127" 334050 "Northern EPR at 9.8°N" 10334 "Confirmed Eruption" "East Pacific Rise (9.5 deg N)" "0" 950 0 0 "Uranium-series" NA NA NA 9.83 -104.3 NA NA NA
"8128" 322020 "Jefferson" 20578 "Confirmed Eruption" "S of Jefferson (South Cinder Peak)" NA 950 0 0 "Varve Count" NA NA NA 44.674 -121.8 NA NA NA
"8129" 320060 "Edziza" 20430 "Confirmed Eruption" "SW flank of Ice Peak" "3" 950 0 0 "Fission track" NA NA NA 57.72 -130.63 NA NA NA
"8130" 321040 "Adams" 20517 "Confirmed Eruption" "East flank?" "2" 950 0 0 "Tephrochronology" NA NA NA 46.206 -121.49 NA NA NA
"8131" 231180 "Bir Borhut" 14161 "Uncertain Eruption" NA NA 950 0 0 NA NA NA NA 15.515 50.935 NA NA NA
"8132" 211040 "Stromboli" 13424 "Confirmed Eruption" NA "2" 950 0 0 "Historical Observations" NA NA NA 38.789 15.213 NA NA NA
"8133" 252080 "Witori" 15017 "Confirmed Eruption" NA NA 950 0 0 "Tephrochronology" NA NA NA -5.576 150.516 NA NA NA
"8134" 252100 "Hargy" 15031 "Confirmed Eruption" "Galloseulo" NA 950 0 0 "Radiocarbon (uncorrected)" NA NA NA -5.33 151.1 NA NA NA
"8135" 273010 "Bulusan" 16754 "Confirmed Eruption" NA NA 950 0 0 "Radiocarbon (uncorrected)" NA NA NA 12.769 124.056 NA NA NA
"8136" 262000 "Krakatau" 15583 "Confirmed Eruption" NA NA 950 0 0 "Historical Observations" NA NA NA -6.102 105.423 NA NA NA
"8137" 371040 "Brennisteinsfjoll" 12512 "Confirmed Eruption" "Rjupnadyngjur" "2" 950 0 0 "Radiocarbon (uncorrected)" NA NA NA 63.933 -21.783 NA NA NA
"8138" 371080 "Langjokull" 12548 "Confirmed Eruption" "Hallmundahraun" "2" 950 0 0 "Tephrochronology" NA NA NA 64.85 -19.7 NA NA NA
"8139" 353010 "Fernandina" 11650 "Confirmed Eruption" NA "0" 950 0 0 "Surface Exposure" NA NA NA -0.37 -91.55 NA NA NA
"8140" 353020 "Wolf" 11679 "Confirmed Eruption" "Lower NE flank" "0" 950 0 0 "Surface Exposure" NA NA NA 0.02 -91.35 NA NA NA
"8141" 352050 "Cotopaxi" 11533 "Confirmed Eruption" NA "3" 950 0 0 "Tephrochronology" NA NA NA -0.677 -78.436 NA NA NA
"8142" 372030 "Katla" 19939 "Confirmed Eruption" NA NA 950 0 0 "Tephrochronology" NA NA NA 63.633 -19.083 NA NA NA
"8143" 382080 "Sete Cidades" 13014 "Confirmed Eruption" "SE flank (Ferraria)" "2" 950 0 0 "Radiocarbon (uncorrected)" NA NA NA 37.87 -25.78 NA NA NA
"8144" 390020 "Erebus" 13151 "Confirmed Eruption" NA "0" 950 0 0 "Ar/Ar" NA NA NA -77.53 167.17 NA NA NA
"8145" 283220 "Chokaisan" 18022 "Uncertain Eruption" NA NA 948 12 31 NA NA NA NA 39.099 140.049 0948-12-31 NA NA
"8146" 282090 "Kirishimayama" 17105 "Confirmed Eruption" NA "2" 945 0 0 "Historical Observations" NA NA NA 31.934 130.862 NA NA NA
"8147" 305060 "Changbaishan" 19644 "Confirmed Eruption" NA "7" 942 0 0 "Radiocarbon (corrected)" NA NA NA 41.98 128.08 NA NA NA
"8148" 332020 "Mauna Loa" 10167 "Confirmed Eruption" "NE rift zone" "0" 940 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.475 -155.608 NA NA NA
"8149" 263250 "Merapi" 15835 "Confirmed Eruption" NA "3" 940 0 0 "Radiocarbon (corrected)" NA NA NA -7.54 110.446 NA NA NA
"8150" 382081 "Picos Volcanic System" 13006 "Confirmed Eruption" "Eastern part (Mata des Feiticeiras)" NA 940 0 0 "Radiocarbon (uncorrected)" NA NA NA 37.78 -25.67 NA NA NA
"8151" 373030 "Bardarbunga" 12856 "Confirmed Eruption" NA NA 940 0 0 "Tephrochronology" NA NA NA 64.633 -17.516 NA NA NA
"8152" 283220 "Chokaisan" 18021 "Confirmed Eruption" NA NA 939 5 15 "Historical Observations" NA NA NA 39.099 140.049 0939-05-15 NA NA
"8153" 283030 "Fujisan" 17439 "Confirmed Eruption" "North flank (Kenmarubi II?)" "2" 937 12 18 "Historical Observations" NA NA NA 35.361 138.728 0937-12-18 NA NA
"8154" 284010 "Izu-Oshima" 18175 "Uncertain Eruption" NA NA 936 0 0 NA NA NA NA 34.724 139.394 NA NA NA
"8155" 372030 "Katla" 19938 "Confirmed Eruption" "Eldgjá fissure system (NE flank)" "4" 934 0 0 "Ice Core" 940 0 0 63.633 -19.083 NA NA NA
"8156" 283030 "Fujisan" 17438 "Confirmed Eruption" "North flank (Kenmarubi I)" "2" 932 11 19 "Historical Observations" NA NA NA 35.361 138.728 0932-11-19 NA NA
"8157" 341030 "Ceboruco" 10380 "Confirmed Eruption" NA "6" 930 0 0 "Radiocarbon (uncorrected)" NA NA NA 21.125 -104.508 NA NA NA
"8158" 313010 "Augustine" 20260 "Confirmed Eruption" NA NA 930 0 0 "Radiocarbon (corrected)" NA NA NA 59.363 -153.43 NA NA NA
"8159" 352020 "Guagua Pichincha" 11471 "Confirmed Eruption" NA "5" 930 0 0 "Radiocarbon (corrected)" NA NA NA -0.171 -78.598 NA NA NA
"8160" 211050 "Vulcano" 13462 "Confirmed Eruption" NA "3" 925 0 0 "Historical Observations" NA NA NA 38.404 14.962 NA NA NA
"8161" 332040 "Hualalai" 10248 "Confirmed Eruption" "NW rift zone (2 km NW of Luamakami)" "0" 920 0 0 "Radiocarbon (uncorrected)" NA NA NA 19.692 -155.87 NA NA NA
"8162" 372020 "Eyjafjallajokull" 12560 "Confirmed Eruption" "NW flank (Skerin ridge)" "3" 920 0 0 "Tephrochronology" NA NA NA 63.633 -19.633 NA NA NA
"8163" 371020 "Reykjanes" 12491 "Confirmed Eruption" "Reykjaneshryggur (near Eldey)" NA 920 0 0 "Tephrochronology" NA NA NA 63.85 -22.566 NA NA NA
"8164" 360100 "Trois Pitons, Morne" 12376 "Confirmed Eruption" "Micotrin?" NA 920 0 0 "Radiocarbon (uncorrected)" NA NA NA 15.37 -61.33 NA NA NA
"8165" 372030 "Katla" 19937 "Confirmed Eruption" NA "4" 920 0 0 "Historical Observations" NA NA NA 63.633 -19.083 NA NA NA
"8166" 382050 "Terceira" 19958 "Confirmed Eruption" "Guilherme Moniz (Quinta da Madalena)" NA 920 0 0 "Radiocarbon (uncorrected)" NA NA NA 38.73 -27.32 NA NA NA
"8167" 283220 "Chokaisan" 18020 "Discredited Eruption" NA NA 915 8 23 NA 915 9 1 39.099 140.049 0915-08-23 0915-09-01 9
"8168" 283271 "Towada" 18099 "Confirmed Eruption" "Goshikiiwa (NE rim Nakanoumi crater)" "5" 915 8 17 "Historical Observations" NA NA NA 40.51 140.88 0915-08-17 NA NA
"8169" 211060 "Etna" 13637 "Uncertain Eruption" NA NA 911 0 0 NA NA NA NA 37.748 14.999 NA NA NA
"8170" 332060 "Haleakala" 10285 "Confirmed Eruption" "Haleakala crater" NA 910 0 0 "Radiocarbon (uncorrected)" NA NA NA 20.708 -156.25 NA NA NA
"8171" 321030 "Rainier" 20493 "Confirmed Eruption" NA NA 910 0 0 "Radiocarbon (corrected)" NA NA NA 46.853 -121.76 NA NA NA
"8172" 373010 "Grimsvotn" 12760 "Confirmed Eruption" NA NA 910 0 0 "Tephrochronology" NA NA NA 64.416 -17.316 NA NA NA
"8173" 358010 "Osorno" 12223 "Confirmed Eruption" NA NA 910 0 0 "Radiocarbon (uncorrected)" NA NA NA -41.105 -72.496 NA NA NA
"8174" 360120 "Pelee" 12421 "Confirmed Eruption" NA NA 910 0 0 "Radiocarbon (uncorrected)" NA NA NA 14.809 -61.165 NA NA NA
"8175" 371040 "Brennisteinsfjoll" 12511 "Confirmed Eruption" "Kista (Breiddalshraun)" "2" 910 0 0 "Radiocarbon (uncorrected)" NA NA NA 63.933 -21.783 NA NA NA
"8176" 360150 "Soufriere St. Vincent" 12442 "Confirmed Eruption" NA NA 905 0 0 "Radiocarbon (uncorrected)" NA NA NA 13.33 -61.18 NA NA NA
"8177" 372030 "Katla" 19936 "Uncertain Eruption" NA NA 904 0 0 NA NA NA NA 63.633 -19.083 NA NA NA
"8178" 383010 "La Palma" 13051 "Confirmed Eruption" "Nambroque II-Malforada" NA 900 0 0 "Radiocarbon (uncorrected)" NA NA NA 28.57 -17.83 NA NA NA
"8179" 390030 "Deception Island" 13178 "Confirmed Eruption" NA NA 900 0 0 "Radiocarbon (uncorrected)" NA NA NA -63.001 -60.652 NA NA NA
"8180" 371030 "Krysuvik" 19924 "Confirmed Eruption" "Melholl, Afstapahraun" "2" 900 0 0 "Tephrochronology" NA NA NA 63.883 -22.083 NA NA NA
"8181" 357040 "Planchon-Peteroa" 11927 "Confirmed Eruption" NA "3" 900 0 0 "Radiocarbon (uncorrected)" NA NA NA -35.223 -70.568 NA NA NA
"8182" 321020 "Glacier Peak" 20472 "Confirmed Eruption" NA "3" 900 0 0 "Radiocarbon (uncorrected)" NA NA NA 48.112 -121.113 NA NA NA
"8183" 332010 "Kilauea" 19881 "Confirmed Eruption" NA NA 900 0 0 "Tephrochronology" NA NA NA 19.421 -155.287 NA NA NA
"8184" 342090 "Fuego" 10658 "Confirmed Eruption" NA NA 900 0 0 "Radiocarbon (uncorrected)" NA NA NA 14.473 -90.88 NA NA NA
"8185" 283050 "Hakusan" 17472 "Uncertain Eruption" NA NA 900 0 0 NA NA NA NA 36.155 136.771 NA NA NA
"8186" 300100 "Avachinsky" 19077 "Confirmed Eruption" NA NA 900 0 0 "Tephrochronology" NA NA NA 53.256 158.836 NA NA NA
"8187" 300180 "Kikhpinych" 19212 "Confirmed Eruption" "Savich cone" "3" 900 0 0 "Radiocarbon (uncorrected)" NA NA NA 54.489 160.251 NA NA NA
"8188" 300240 "Tolbachik" 19286 "Confirmed Eruption" "SW flank (Peschanie Gorky)" "4" 900 0 0 "Tephrochronology" NA NA NA 55.832 160.326 NA NA NA
"8189" 211020 "Vesuvius" 13317 "Confirmed Eruption" "South and west (Tironi) flanks" "0" 900 0 0 "Magnetism" NA NA NA 40.821 14.426 NA NA NA
"8190" 341110 "San Martin" 10590 "Confirmed Eruption" NA NA 890 0 0 "Radiocarbon (uncorrected)" NA NA NA 18.57 -95.2 NA NA NA
"8191" 360120 "Pelee" 12420 "Confirmed Eruption" NA "4" 890 0 0 "Radiocarbon (corrected)" NA NA NA 14.809 -61.165 NA NA NA
"8192" 351080 "Galeras" 11347 "Confirmed Eruption" NA "2" 890 0 0 "Radiocarbon (corrected)" NA NA NA 1.22 -77.37 NA NA NA
"8193" 283090 "Niigata-Yakeyama" 17536 "Confirmed Eruption" NA "4" 887 0 0 "Historical Observations" NA NA NA 36.921 138.036 NA NA NA
