"volcano_number" "volcano_name" "eruption_number" "eruption_start_year" "event_number" "event_type" "event_remarks" "event_date_year" "event_date_month" "event_date_day"
"24375" 313010 "Augustine" 20263 1540 132841 "Ash" NA NA NA NA
"24376" 313010 "Augustine" 20263 1540 132842 "Pyroclastic flow" NA NA NA NA
"24377" 313010 "Augustine" 20263 1540 132843 "Lava dome formation" "Uncertain" NA NA NA
"24378" 313010 "Augustine" 20263 1540 132844 "Tsunami" NA NA NA NA
"24379" 313010 "Augustine" 20263 1540 132845 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"24380" 313010 "Augustine" 20263 1540 132846 "Debris avalanches" NA NA NA NA
"24381" 313010 "Augustine" 20263 1540 132847 "Blocks" NA NA NA NA
"24382" 313010 "Augustine" 20263 1540 132848 "Directed explosion" NA NA NA NA
"24383" 313010 "Augustine" 20264 1650 132850 "Explosion" "Uncertain" NA NA NA
"24384" 313010 "Augustine" 20264 1650 132851 "Pyroclastic flow" "Uncertain" NA NA NA
"24385" 313010 "Augustine" 20264 1650 132852 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"24386" 313010 "Augustine" 20264 1650 132853 "Debris avalanches" NA NA NA NA
"24387" 313010 "Augustine" 20270 1963 132854 "Scoria" NA NA NA NA
"24388" 313010 "Augustine" 20270 1963 132855 "Pyroclastic flow" NA NA NA NA
"24389" 313010 "Augustine" 20270 1963 132856 "Lava dome formation" NA NA NA NA
"24390" 313010 "Augustine" 20270 1963 132857 "Lahar or mudflow" NA NA NA NA
"24391" 313010 "Augustine" 20270 1963 132858 "Pumice" NA NA NA NA
"24392" 313010 "Augustine" 20271 1971 132860 "Explosion" "weak or small" NA NA NA
"24393" 313010 "Augustine" 20271 1971 132861 "Ash" NA NA NA NA
"24394" 313010 "Augustine" 20271 1971 132862 "Volcanic tremor" NA NA NA NA
"24395" 313010 "Augustine" 20271 1971 132863 "Earthquakes (undefined)" "Before." NA NA NA
"24396" 313010 "Augustine" 20271 1971 132864 "Earthquakes (undefined)" NA NA NA NA
"24397" 313010 "Augustine" 20272 1976 132866 "Explosion" NA NA NA NA
"24398" 313010 "Augustine" 20272 1976 132867 "Ash" NA NA NA NA
"24399" 313010 "Augustine" 20272 1976 132868 "Pyroclastic flow" NA NA NA NA
"24400" 313010 "Augustine" 20272 1976 132869 "Lava dome formation" NA NA NA NA
"24401" 313010 "Augustine" 20272 1976 132870 "Property damage" NA NA NA NA
"24402" 313010 "Augustine" 20272 1976 132871 "Lahar or mudflow" NA NA NA NA
"24403" 313010 "Augustine" 20272 1976 132872 "Eruption cloud" NA NA NA NA
"24404" 313010 "Augustine" 20272 1976 132873 "Earthquakes (undefined)" "Before." NA NA NA
"24405" 313010 "Augustine" 20272 1976 132874 "Earthquakes (undefined)" NA NA NA NA
"24406" 313010 "Augustine" 20272 1976 132875 "Blocks" NA NA NA NA
"24407" 313010 "Augustine" 20273 2005 132877 "Ash" NA NA NA NA
"24408" 313010 "Augustine" 20273 2005 132878 "Pyroclastic flow" NA NA NA NA
"24409" 313010 "Augustine" 20273 2005 132879 "Phreatic activity" NA NA NA NA
"24410" 313010 "Augustine" 20273 2005 132880 "Lava flow(s)" NA NA NA NA
"24411" 313010 "Augustine" 20273 2005 132881 "Lava dome formation" NA NA NA NA
"24412" 313010 "Augustine" 20273 2005 132882 "Lahar or mudflow" NA NA NA NA
"24413" 313010 "Augustine" 20273 2005 132883 "Earthquakes (undefined)" "Before." NA NA NA
"24414" 313010 "Augustine" 20273 2005 132884 "Earthquakes (undefined)" NA NA NA NA
"24415" 313010 "Augustine" 20273 2005 132885 "Blocks" NA NA NA NA
"24416" 313020 "Iliamna" 20274 -5050 132886 "Explosion" NA NA NA NA
"24417" 313030 "Redoubt" 20293 -7380 132888 "Ash" NA NA NA NA
"24418" 313030 "Redoubt" 20294 -7270 132889 "Explosion" NA NA NA NA
"24419" 313030 "Redoubt" 20294 -7270 132890 "Ash" NA NA NA NA
"24420" 313030 "Redoubt" 20295 -7210 132891 "Explosion" NA NA NA NA
"24421" 313030 "Redoubt" 20295 -7210 132892 "Ash" NA NA NA NA
"24422" 313030 "Redoubt" 20296 -6280 132893 "Explosion" NA NA NA NA
"24423" 313030 "Redoubt" 20296 -6280 132894 "Ash" NA NA NA NA
"24424" 313030 "Redoubt" 20297 -6190 132895 "Explosion" NA NA NA NA
"24425" 313030 "Redoubt" 20297 -6190 132896 "Ash" NA NA NA NA
"24426" 313030 "Redoubt" 20298 -6150 132897 "Explosion" NA NA NA NA
"24427" 313030 "Redoubt" 20298 -6150 132898 "Lapilli" NA NA NA NA
"24428" 313030 "Redoubt" 20299 -6050 132899 "Explosion" NA NA NA NA
"24429" 313030 "Redoubt" 20299 -6050 132900 "Ash" NA NA NA NA
"24430" 313030 "Redoubt" 20300 -5950 132901 "Explosion" NA NA NA NA
"24431" 313030 "Redoubt" 20300 -5950 132902 "Ash" NA NA NA NA
"24432" 313030 "Redoubt" 20301 -5940 132903 "Explosion" NA NA NA NA
"24433" 313030 "Redoubt" 20301 -5940 132904 "Lapilli" NA NA NA NA
"24434" 313030 "Redoubt" 20302 -5910 132905 "Explosion" NA NA NA NA
"24435" 313030 "Redoubt" 20302 -5910 132906 "Ash" NA NA NA NA
"24436" 313030 "Redoubt" 20303 -5820 132907 "Explosion" NA NA NA NA
"24437" 313030 "Redoubt" 20303 -5820 132908 "Ash" NA NA NA NA
"24438" 313030 "Redoubt" 20304 -5580 132909 "Explosion" NA NA NA NA
"24439" 313030 "Redoubt" 20304 -5580 132910 "Ash" NA NA NA NA
"24440" 313030 "Redoubt" 20305 -5240 132911 "Explosion" NA NA NA NA
"24441" 313030 "Redoubt" 20305 -5240 132912 "Ash" NA NA NA NA
"24442" 313030 "Redoubt" 20306 -4960 132913 "Explosion" NA NA NA NA
"24443" 313030 "Redoubt" 20306 -4960 132914 "Ash" NA NA NA NA
"24444" 313030 "Redoubt" 20307 -4900 132915 "Explosion" NA NA NA NA
"24445" 313030 "Redoubt" 20307 -4900 132916 "Ash" NA NA NA NA
"24446" 313030 "Redoubt" 20308 -4810 132917 "Explosion" NA NA NA NA
"24447" 313030 "Redoubt" 20308 -4810 132918 "Ash" NA NA NA NA
"24448" 313030 "Redoubt" 20309 -4510 132919 "Explosion" NA NA NA NA
"24449" 313030 "Redoubt" 20309 -4510 132920 "Ash" NA NA NA NA
"24450" 313030 "Redoubt" 20310 -4360 132921 "Explosion" NA NA NA NA
"24451" 313030 "Redoubt" 20388 1966 132922 "Ash" NA NA NA NA
"24452" 313030 "Redoubt" 20388 1966 132923 "Earthquakes (undefined)" "Time and Type Unknown." NA NA NA
"24453" 313030 "Redoubt" 20389 1967 132925 "Explosion" NA NA NA NA
"24454" 313030 "Redoubt" 20389 1967 132926 "Ash" NA NA NA NA
"24455" 313030 "Redoubt" 20389 1967 132927 "Lava dome formation" NA NA NA NA
"24456" 313030 "Redoubt" 20389 1967 132928 "Eruption cloud" NA NA NA NA
"24457" 313030 "Redoubt" 20390 1989 132930 "Explosion" NA NA NA NA
"24458" 313030 "Redoubt" 20390 1989 132931 "Ash" NA NA NA NA
"24459" 313030 "Redoubt" 20390 1989 132932 "Bombs" NA NA NA NA
"24460" 313030 "Redoubt" 20390 1989 132933 "Pyroclastic flow" NA NA NA NA
"24461" 313030 "Redoubt" 20390 1989 132934 "Phreatic activity" NA NA NA NA
"24462" 313030 "Redoubt" 20390 1989 132935 "Lava dome formation" NA NA NA NA
"24463" 313030 "Redoubt" 20390 1989 132936 "Property damage" NA NA NA NA
"24464" 313030 "Redoubt" 20390 1989 132937 "Lahar or mudflow" NA NA NA NA
"24465" 313030 "Redoubt" 20390 1989 132938 "Evacuations" NA NA NA NA
"24466" 313030 "Redoubt" 20390 1989 132939 "Volcanic tremor" NA NA NA NA
"24467" 313030 "Redoubt" 20390 1989 132940 "Earthquakes (undefined)" "Before." NA NA NA
"24468" 313030 "Redoubt" 20390 1989 132941 "Lightning" NA NA NA NA
"24469" 313030 "Redoubt" 20390 1989 132942 "Pumice" NA NA NA NA
"24470" 313030 "Redoubt" 20390 1989 132943 "Blocks" NA NA NA NA
"24471" 313030 "Redoubt" 20391 2009 132945 "Explosion" NA NA NA NA
"24472" 313030 "Redoubt" 20391 2009 132946 "Ash" NA NA NA NA
"24473" 313030 "Redoubt" 20391 2009 132947 "Pyroclastic flow" NA NA NA NA
"24474" 313030 "Redoubt" 20391 2009 132948 "Phreatic activity" NA NA NA NA
"24475" 313030 "Redoubt" 20391 2009 132949 "Lava dome formation" NA NA NA NA
"24476" 313030 "Redoubt" 20391 2009 132950 "Lahar or mudflow" NA NA NA NA
"24477" 313030 "Redoubt" 20391 2009 132951 "Evacuations" NA NA NA NA
"24478" 313030 "Redoubt" 20391 2009 132952 "Volcanic tremor" "Before eruption." NA NA NA
"24479" 313030 "Redoubt" 20391 2009 132953 "Volcanic tremor" NA NA NA NA
"24480" 313030 "Redoubt" 20391 2009 132954 "Earthquakes (undefined)" "Before." NA NA NA
"24481" 313030 "Redoubt" 20391 2009 132955 "Earthquakes (undefined)" NA NA NA NA
"24482" 313040 "Spurr" 20399 1992 132956 "Lahar or mudflow" "weak or small" NA NA NA
"24483" 313040 "Spurr" 20399 1992 132957 "Eruption cloud" NA NA NA NA
"24484" 313040 "Spurr" 20399 1992 132958 "Volcanic tremor" "Before eruption." NA NA NA
"24485" 313040 "Spurr" 20399 1992 132959 "Earthquakes (undefined)" "Before." NA NA NA
"24486" 313040 "Spurr" 20399 1992 132960 "Lightning" NA NA NA NA
"24487" 313050 "Hayes" 20400 -1850 132961 "Explosion" NA NA NA NA
"24488" 313050 "Hayes" 20400 -1850 132962 "Tephra" NA NA NA NA
"24489" 313050 "Hayes" 20401 -1550 132963 "Explosion" NA NA NA NA
"24490" 313050 "Hayes" 20401 -1550 132964 "Tephra" NA NA NA NA
"24491" 313050 "Hayes" 20402 1200 132965 "Explosion" NA NA NA NA
"24492" 313050 "Hayes" 20402 1200 132966 "Tephra" NA NA NA NA
"24493" 314010 "St. Paul Island" 20403 -1280 132968 "Explosion" NA NA NA NA
"24494" 314010 "St. Paul Island" 20403 -1280 132969 "Scoria" NA NA NA NA
"24495" 314010 "St. Paul Island" 20403 -1280 132970 "Lava flow(s)" NA NA NA NA
"24496" 314010 "St. Paul Island" 20403 -1280 132971 "Cinder cone formation" NA NA NA NA
"24497" 314010 "St. Paul Island" 20403 -1280 132972 "Lava flow(s)" "Entered water." NA NA NA
"24498" 314060 "Imuruk Lake" 20405 300 132976 "Explosion" NA NA NA NA
"24499" 314060 "Imuruk Lake" 20405 300 132977 "Lava flow(s)" NA NA NA NA
"24500" 315001 "Buzzard Creek" 20406 -1050 132979 "Explosion" NA NA NA NA
"24501" 315001 "Buzzard Creek" 20406 -1050 132980 "Lapilli" NA NA NA NA
"24502" 315001 "Buzzard Creek" 20406 -1050 132981 "Bombs" NA NA NA NA
"24503" 315020 "Wrangell" 20407 190 132983 "Explosion" NA NA NA NA
"24504" 315020 "Wrangell" 20407 190 132984 "Pyroclastic flow" NA NA NA NA
"24505" 315020 "Wrangell" 20407 190 132985 "Caldera formation" "Explosion. Uncertain." NA NA NA
"24506" 315020 "Wrangell" 20408 1784 132987 "Explosion" "Uncertain" NA NA NA
"24507" 315020 "Wrangell" 20409 1819 132989 "Flames" NA NA NA NA
"24508" 315020 "Wrangell" 20420 2002 132990 "Ash" NA NA NA NA
"24509" 315020 "Wrangell" 20420 2002 132991 "Phreatic activity" NA NA NA NA
"24510" 315030 "Churchill" 20421 60 132993 "Explosion" NA NA NA NA
"24511" 315030 "Churchill" 20421 60 132994 "Ash" NA NA NA NA
"24512" 315030 "Churchill" 20421 60 132995 "Pumice" NA NA NA NA
"24513" 315030 "Churchill" 20422 847 132997 "Explosion" NA NA NA NA
"24514" 315030 "Churchill" 20422 847 132998 "Ash" NA NA NA NA
"24515" 315030 "Churchill" 20422 847 132999 "Pumice" NA NA NA NA
"24516" 315040 "Edgecumbe" 20423 -7220 133000 "Explosion" NA NA NA NA
"24517" 315040 "Edgecumbe" 20423 -7220 133001 "Ash" NA NA NA NA
"24518" 315040 "Edgecumbe" 20423 -7220 133002 "Lapilli" NA NA NA NA
"24519" 315040 "Edgecumbe" 20423 -7220 133003 "Lahar or mudflow" NA NA NA NA
"24520" 315040 "Edgecumbe" 20423 -7220 133004 "Pumice" NA NA NA NA
"24521" 315040 "Edgecumbe" 20424 -3810 133005 "Explosion" NA NA NA NA
"24522" 315040 "Edgecumbe" 20425 -2220 133006 "Explosion" NA NA NA NA
"24523" 320030 "Atlin Volcanic Field" 20426 1898 133007 "Explosion" "Uncertain" NA NA NA
"24524" 320060 "Edziza" 20427 -6520 133009 "Lava flow(s)" NA NA NA NA
"24525" 320060 "Edziza" 20428 -750 133011 "Lava flow(s)" NA NA NA NA
"24526" 320060 "Edziza" 20429 610 133013 "Explosion" NA NA NA NA
"24527" 320060 "Edziza" 20429 610 133014 "Scoria" NA NA NA NA
"24528" 320060 "Edziza" 20429 610 133015 "Lava flow(s)" NA NA NA NA
"24529" 320060 "Edziza" 20429 610 133016 "Cinder cone formation" NA NA NA NA
"24530" 320060 "Edziza" 20430 950 133018 "Explosion" NA NA NA NA
"24531" 320060 "Edziza" 20430 950 133019 "Lava flow(s)" "weak or small" NA NA NA
"24532" 320060 "Edziza" 20430 950 133020 "Pumice" NA NA NA NA
"24533" 320080 "Hoodoo Mountain" 20431 -7050 133023 "Lava flow(s)" NA NA NA NA
"24534" 320140 "Nazko" 20442 -5220 133024 "Explosion" NA NA NA NA
"24535" 320140 "Nazko" 20442 -5220 133025 "Lapilli" NA NA NA NA
"24536" 320140 "Nazko" 20442 -5220 133026 "Lava flow(s)" NA NA NA NA
"24537" 320150 "Wells Gray-Clearwater" 20443 -5650 133028 "Explosion" NA NA NA NA
"24538" 320150 "Wells Gray-Clearwater" 20443 -5650 133029 "Bombs" NA NA NA NA
"24539" 320150 "Wells Gray-Clearwater" 20443 -5650 133030 "Scoria" NA NA NA NA
"24540" 320150 "Wells Gray-Clearwater" 20443 -5650 133031 "Lava flow(s)" NA NA NA NA
"24541" 320150 "Wells Gray-Clearwater" 20443 -5650 133032 "Cinder cone formation" NA NA NA NA
"24542" 320150 "Wells Gray-Clearwater" 20444 1550 133034 "Explosion" NA NA NA NA
"24543" 320150 "Wells Gray-Clearwater" 20444 1550 133035 "Scoria" NA NA NA NA
"24544" 320150 "Wells Gray-Clearwater" 20444 1550 133036 "Lava flow(s)" NA NA NA NA
"24545" 320180 "Meager" 20445 -410 133038 "Explosion" NA NA NA NA
"24546" 320180 "Meager" 20445 -410 133039 "Ash" NA NA NA NA
"24547" 320180 "Meager" 20445 -410 133040 "Pyroclastic flow" NA NA NA NA
"24548" 320180 "Meager" 20445 -410 133041 "Lava flow(s)" NA NA NA NA
"24549" 320180 "Meager" 20445 -410 133042 "Lava dome formation" NA NA NA NA
"24550" 320180 "Meager" 20445 -410 133043 "Lahar or mudflow" NA NA NA NA
"24551" 320180 "Meager" 20445 -410 133044 "Pumice" NA NA NA NA
"24552" 320200 "Garibaldi" 20446 -8060 133046 "Explosion" NA NA NA NA
"24553" 320200 "Garibaldi" 20446 -8060 133047 "Lava flow(s)" NA NA NA NA
"24554" 320200 "Garibaldi" 20446 -8060 133048 "Cinder cone formation" NA NA NA NA
"24555" 321010 "Baker" 20447 -7850 133050 "Scoria" NA NA NA NA
"24556" 321010 "Baker" 20447 -7850 133051 "Lava flow(s)" NA NA NA NA
"24557" 321010 "Baker" 20447 -7850 133052 "Lahar or mudflow" NA NA NA NA
"24558" 321010 "Baker" 20448 -4550 133054 "Explosion" NA NA NA NA
"24559" 321010 "Baker" 20448 -4550 133055 "Ash" NA NA NA NA
"24560" 321010 "Baker" 20448 -4550 133056 "Bombs" NA NA NA NA
"24561" 321010 "Baker" 20448 -4550 133057 "Pyroclastic flow" NA NA NA NA
"24562" 321010 "Baker" 20458 1859 133058 "Flames" NA NA NA NA
"24563" 321010 "Baker" 20458 1859 133059 "Lightning" NA NA NA NA
"24564" 321010 "Baker" 20459 1860 133061 "Volcanic smoke" NA NA NA NA
"24565" 321010 "Baker" 20460 1863 133063 "Explosion" NA NA NA NA
"24566" 321010 "Baker" 20460 1863 133064 "Flames" NA NA NA NA
"24567" 321010 "Baker" 20461 1865 133066 "Volcanic smoke" NA NA NA NA
"24568" 321010 "Baker" 20462 1867 133068 "Volcanic smoke" NA NA NA NA
"24569" 321010 "Baker" 20463 1869 133070 "Volcanic smoke" NA NA NA NA
"24570" 321010 "Baker" 20464 1870 133072 "Explosion" NA NA NA NA
"24571" 321010 "Baker" 20464 1870 133073 "Volcanic smoke" NA NA NA NA
"24572" 321010 "Baker" 20465 1880 133075 "Explosion" NA NA NA NA
"24573" 321010 "Baker" 20465 1880 133076 "Flames" NA NA NA NA
"24574" 321010 "Baker" 20466 1884 133078 "Volcanic smoke" NA NA NA NA
"24575" 321020 "Glacier Peak" 20468 -3550 133081 "Explosion" NA NA NA NA
"24576" 321020 "Glacier Peak" 20468 -3550 133082 "Tephra" NA NA NA NA
"24577" 321020 "Glacier Peak" 20468 -3550 133083 "Pyroclastic flow" NA NA NA NA
"24578" 321020 "Glacier Peak" 20468 -3550 133084 "Lava dome formation" NA NA NA NA
"24579" 321020 "Glacier Peak" 20468 -3550 133085 "Lahar or mudflow" NA NA NA NA
"24580" 321020 "Glacier Peak" 20469 -3150 133087 "Explosion" NA NA NA NA
"24581" 321020 "Glacier Peak" 20469 -3150 133088 "Tephra" NA NA NA NA
"24582" 321020 "Glacier Peak" 20469 -3150 133089 "Pyroclastic flow" NA NA NA NA
"24583" 321020 "Glacier Peak" 20469 -3150 133090 "Lava dome formation" NA NA NA NA
"24584" 321020 "Glacier Peak" 20469 -3150 133091 "Lahar or mudflow" NA NA NA NA
"24585" 321030 "Rainier" 20477 -5550 133093 "Ash" NA NA NA NA
"24586" 321030 "Rainier" 20477 -5550 133094 "Lapilli" NA NA NA NA
"24587" 321030 "Rainier" 20477 -5550 133095 "Pyroclastic flow" NA NA NA NA
"24588" 321030 "Rainier" 20477 -5550 133096 "Pumice" NA NA NA NA
"24589" 321030 "Rainier" 20478 -5350 133098 "Ash" NA NA NA NA
"24590" 321030 "Rainier" 20478 -5350 133099 "Lapilli" NA NA NA NA
"24591" 321030 "Rainier" 20478 -5350 133100 "Bombs" NA NA NA NA
"24592" 321030 "Rainier" 20478 -5350 133101 "Lahar or mudflow" NA NA NA NA
"24593" 321030 "Rainier" 20478 -5350 133102 "Pumice" NA NA NA NA
"24594" 321030 "Rainier" 20479 -5050 133104 "Lapilli" NA NA NA NA
"24595" 321030 "Rainier" 20479 -5050 133105 "Bombs" NA NA NA NA
"24596" 321030 "Rainier" 20479 -5050 133106 "Scoria" NA NA NA NA
"24597" 321030 "Rainier" 20479 -5050 133107 "Pumice" NA NA NA NA
"24598" 321030 "Rainier" 20480 -4850 133109 "Ash" NA NA NA NA
"24599" 321030 "Rainier" 20480 -4850 133110 "Lapilli" NA NA NA NA
"24600" 321030 "Rainier" 20480 -4850 133111 "Bombs" NA NA NA NA
"24601" 321030 "Rainier" 20480 -4850 133112 "Pyroclastic flow" NA NA NA NA
"24602" 321030 "Rainier" 20480 -4850 133113 "Lahar or mudflow" NA NA NA NA
"24603" 321030 "Rainier" 20481 -3850 133115 "Explosion" NA NA NA NA
"24604" 321030 "Rainier" 20481 -3850 133116 "Lahar or mudflow" NA NA NA NA
"24605" 321030 "Rainier" 20482 -3650 133118 "Ash" NA NA NA NA
"24606" 321030 "Rainier" 20482 -3650 133119 "Lapilli" NA NA NA NA
"24607" 321030 "Rainier" 20482 -3650 133120 "Scoria" NA NA NA NA
"24608" 321030 "Rainier" 20482 -3650 133121 "Phreatic activity" NA NA NA NA
"24609" 321030 "Rainier" 20482 -3650 133122 "Lahar or mudflow" NA NA NA NA
"24610" 321030 "Rainier" 20482 -3650 133123 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"24611" 321030 "Rainier" 20482 -3650 133124 "Debris avalanches" NA NA NA NA
"24612" 321030 "Rainier" 20482 -3650 133125 "Pumice" NA NA NA NA
"24613" 321030 "Rainier" 20487 -610 133126 "Lava flow(s)" NA NA NA NA
"24614" 321030 "Rainier" 20487 -610 133127 "Phreatomagmatic eruption" NA NA NA NA
"24615" 321030 "Rainier" 20488 -500 133129 "Explosion" NA NA NA NA
"24616" 321030 "Rainier" 20488 -500 133130 "Ash" NA NA NA NA
"24617" 321030 "Rainier" 20488 -500 133131 "Lava flow(s)" NA NA NA NA
"24618" 321030 "Rainier" 20488 -500 133132 "Phreatomagmatic eruption" NA NA NA NA
"24619" 321030 "Rainier" 20489 -400 133134 "Ash" NA NA NA NA
"24620" 321030 "Rainier" 20489 -400 133135 "Phreatic activity" NA NA NA NA
"24621" 321030 "Rainier" 20489 -400 133136 "Phreatomagmatic eruption" "Uncertain" NA NA NA
"24622" 321030 "Rainier" 20490 -250 133138 "Ash" NA NA NA NA
"24623" 321030 "Rainier" 20490 -250 133139 "Lapilli" NA NA NA NA
"24624" 321030 "Rainier" 20490 -250 133140 "Bombs" NA NA NA NA
"24625" 321030 "Rainier" 20490 -250 133141 "Scoria" NA NA NA NA
"24626" 321030 "Rainier" 20490 -250 133142 "Lahar or mudflow" NA NA NA NA
"24627" 321030 "Rainier" 20490 -250 133143 "Pumice" NA NA NA NA
"24628" 321030 "Rainier" 20490 -250 133144 "Blocks" NA NA NA NA
"24629" 321030 "Rainier" 20491 -150 133146 "Explosion" NA NA NA NA
"24630" 321030 "Rainier" 20491 -150 133147 "Ash" NA NA NA NA
"24631" 321030 "Rainier" 20491 -150 133148 "Lava flow(s)" NA NA NA NA
"24632" 321030 "Rainier" 20492 440 133150 "Explosion" NA NA NA NA
"24633" 321030 "Rainier" 20492 440 133151 "Ash" NA NA NA NA
"24634" 321030 "Rainier" 20492 440 133152 "Lahar or mudflow" NA NA NA NA
"24635" 321030 "Rainier" 20493 910 133154 "Explosion" NA NA NA NA
"24636" 321030 "Rainier" 20493 910 133155 "Ash" NA NA NA NA
"24637" 321030 "Rainier" 20493 910 133156 "Pyroclastic flow" NA NA NA NA
"24638" 321030 "Rainier" 20493 910 133157 "Lahar or mudflow" NA NA NA NA
"24639" 321030 "Rainier" 20494 1450 133159 "Explosion" "Uncertain" NA NA NA
"24640" 321040 "Adams" 20506 -4050 133160 "Phreatic activity" NA NA NA NA
"24641" 321040 "Adams" 20506 -4050 133161 "Lahar or mudflow" NA NA NA NA
"24642" 321040 "Adams" 20506 -4050 133162 "Edifice destroyed" "Collapse/avalanche" NA NA NA
"24643" 321040 "Adams" 20506 -4050 133163 "Debris avalanches" NA NA NA NA
"24644" 321040 "Adams" 20507 -3800 133165 "Explosion" NA NA NA NA
"24645" 321040 "Adams" 20507 -3800 133166 "Scoria" NA NA NA NA
"24646" 321040 "Adams" 20507 -3800 133167 "Lava flow(s)" NA NA NA NA
"24647" 321040 "Adams" 20508 -3550 133170 "Explosion" NA NA NA NA
"24648" 321040 "Adams" 20508 -3550 133171 "Ash" NA NA NA NA
"24649" 321040 "Adams" 20508 -3550 133172 "Pumice" NA NA NA NA
"24650" 321040 "Adams" 20509 -3250 133173 "Ash" NA NA NA NA
"24651" 321040 "Adams" 20509 -3250 133174 "Lapilli" NA NA NA NA
"24652" 321040 "Adams" 20509 -3250 133175 "Scoria" NA NA NA NA
"24653" 321040 "Adams" 20509 -3250 133176 "Phreatic activity" NA NA NA NA
"24654" 321040 "Adams" 20510 -2950 133178 "Explosion" NA NA NA NA
"24655" 321040 "Adams" 20510 -2950 133179 "Ash" NA NA NA NA
"24656" 321040 "Adams" 20510 -2950 133180 "Scoria" NA NA NA NA
"24657" 321040 "Adams" 20510 -2950 133181 "Lava flow(s)" NA NA NA NA
"24658" 321040 "Adams" 20511 -2650 133182 "Ash" NA NA NA NA
"24659" 321040 "Adams" 20511 -2650 133183 "Lapilli" NA NA NA NA
"24660" 321040 "Adams" 20511 -2650 133184 "Phreatic activity" NA NA NA NA
"24661" 321040 "Adams" 20512 -1850 133186 "Explosion" NA NA NA NA
"24662" 321040 "Adams" 20512 -1850 133187 "Scoria" NA NA NA NA
"24663" 321040 "Adams" 20512 -1850 133188 "Lava flow(s)" NA NA NA NA
"24664" 321040 "Adams" 20513 -550 133189 "Ash" NA NA NA NA
"24665" 321040 "Adams" 20513 -550 133190 "Lapilli" NA NA NA NA
"24666" 321040 "Adams" 20513 -550 133191 "Scoria" "Uncertain" NA NA NA
"24667" 321040 "Adams" 20513 -550 133192 "Phreatic activity" NA NA NA NA
"24668" 321040 "Adams" 20514 -400 133193 "Explosion" NA NA NA NA
"24669" 321050 "St. Helens" 20537 270 133194 "Lava flow(s)" NA NA NA NA
"24670" 321050 "St. Helens" 20538 420 133196 "Explosion" NA NA NA NA
"24671" 321050 "St. Helens" 20538 420 133197 "Tephra" NA NA NA NA
"24672" 321050 "St. Helens" 20538 420 133198 "Lahar or mudflow" NA NA NA NA
"24673" 321050 "St. Helens" 20539 780 133200 "Explosion" NA NA NA NA
"24674" 321050 "St. Helens" 20539 780 133201 "Ash" NA NA NA NA
"24675" 321050 "St. Helens" 20539 780 133202 "Pyroclastic flow" NA NA NA NA
"24676" 321050 "St. Helens" 20539 780 133203 "Lava dome formation" NA NA NA NA
"24677" 321050 "St. Helens" 20539 780 133204 "Lahar or mudflow" NA NA NA NA
"24678" 321050 "St. Helens" 20539 780 133205 "Blocks" NA NA NA NA
"24679" 321050 "St. Helens" 20539 780 133206 "Directed explosion" NA NA NA NA
